NR1H4	KLF11
NR1H4	KRT13
NR1H4	NR1I2
NR1H4	PLTP
NR1H4	SLCO1B3
NR1H4	STK11
NR1H4	UGT2B4
NR1I2	BCL2L1
NR1I2	CORO1C
NR1I2	CYP2B6
NR1I2	CYP2C8
NR1I2	CYP2C9
NR1I2	CYP3A4
NR1I2	CYP4F12
NR1I2	FOSL1
NR1I2	HP
NR1I2	KLF6
NR1I2	NOD1
NR1I2	NOD2
NR1I2	RAB3A
NR1I2	RXRA
NR1I2	THBS1
NR1I2	THRSP
NR1I2	TNFRSF12A
NR1I2	UGT1A1
NR1I3	CYP2B6
NR1I3	CYP2C9
NR1I3	UGT1A1
NR2C2	LHCGR
NR2E3	RHO
NR2F1	APOA2
NR2F1	APOB
NR2F1	APOC3
NR2F1	CYP17A1
NR2F1	CYP19A1
NR2F1	DR1
NR2F1	LHCGR
NR2F1	MTTP
NR2F1	SERPINC1
NR2F2	HEY1
NR2F2	HEY2
NR2F2	NTS
NR2F2	PPARA
NR2F2	TFAP2A
NR2F6	APOA2
NR2F6	APOB
NR2F6	APOC3
NR2F6	CYP19A1
NR2F6	LHCGR
NR4A1	BABAM2
NR4A1	CDKN1B
NR4A1	CYP11A1
NR4A1	CYP17A1
NR4A1	FASLG
NR4A1	HSD3B2
NR4A1	MMP2
NR4A1	RNF7
NR4A1	STAR
NR4A1	TIMP2
NR4A1	TNF
NR5A1	AMH
NR5A1	CYP11A1
NR5A1	CYP11B1
NR5A1	CYP11B2
NR5A1	CYP17A1
NR5A1	CYP19A1
NR5A1	CYP2B6
NR5A1	HSD3B1
NR5A1	HSD3B2
NR5A1	INSL3
NR5A1	LHB
NR5A1	MC2R
NR5A1	NR0B1
NR5A1	PBX1
NR5A1	PNRC1
NR5A1	SRY
NR5A1	STAR
NR5A2	ABCB11
NR5A2	ABCG5
NR5A2	ABCG8
NR5A2	CETP
NR5A2	CYP11A1
NR5A2	CYP11B1
NR5A2	CYP19A1
NR5A2	HSD3B2
NR5A2	NR5A2
NR5A2	SLC10A2
NR5A2	STAR
NRF1	CAPNS1
NRF1	COX6A1
NRF1	CXCR4
NRF1	FMR1
NRF1	FXR2
NRF1	GALNT3
NRF1	IDE
NRF1	NQO1
NRF1	PRDX3
NRF1	PRDX5
NRF1	SDHB
NRF1	SLC46A1
NRF1	SNRPN
NRF1	SPAST
NRF1	TOMM34
NRL	NR2E3
NRL	PDE6B
NRL	RBP3
NRL	RHO
ONECUT1	MITF
ONECUT1	PROC
ONECUT2	MITF
ONECUT2	SYTL4
OTX1	BEST1
OTX2	BEST1
OTX2	CCNG2
OTX2	CDC25C
OTX2	DCT
OTX2	HESX1
OTX2	PAX6
OTX2	RBP3
OTX2	TYR
PAX2	ADAM10
PAX2	ERBB2
PAX2	L1CAM
PAX3	BCL2L1
PAX3	CXCR4
PAX3	DPYSL2
PAX3	MET
PAX3	MITF
PAX3	SHH
PAX4	GCG
PAX4	INS
PAX4	ISL1
PAX6	FABP7
PAX6	GCG
PAX6	ITGA5
PAX6	ITGB1
PAX6	KRT12
PAX6	MET
PAX6	MMP2
PAX6	PCSK1
PAX6	PDHX
PAX6	PROX1
PAX6	SIX3
PBX1	HOXB1
PBX1	PF4
PBX1	SOX3
PBX1	VCP
PBX2	EMX2
PBX2	FMO3
PBX2	MEIS1
PBX2	PF4
PBX2	UGT2B17
PBX2	VCP
PDCD11	FASLG
PDX1	GCK
PDX1	INS
PHB2	ARNT
PHF8	CDC20
PIAS1	CYP17A1
PIAS1	FABP2
PIAS1	PRMT1
PIAS1	SI
PITX3	MIP
PITX3	TH
PKNOX1	MEIS1
PKNOX1	PF4
PKNOX1	PTPN6
PKNOX1	SYP
POU3F1	GNRH1
POU3F2	CDH13
POU3F2	DDC
POU3F2	FABP7
POU3F2	FOXP2
POU3F2	GNRH1
POU3F2	MITF
POU3F2	NKX2-1
POU3F2	PAX3
POU3F2	PDE5A
POU3F4	GCG
PPARA	ACADL
PPARA	ACOX1
PPARA	ACSL1
PPARA	ANGPTL4
PPARA	APOA4
